weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,wind.gust,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,rain.1h,main.sea_level,main.grnd_level,message
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737625.0,-10800.0,3455089.0,Paraisópolis,200,-45.78,-22.5542,287.05,285.8,284.72,287.06,1029.0,50.0,0.94,125.0,1.79,100.0,2.0,2011499.0,BR,1627724218.0,1627764112.0,,1029.0,924.0,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627737626.0,-10800.0,3393536.0,Olinda,200,-34.8553,-8.0089,299.0,299.55,299.0,299.0,1019.0,73.0,7.72,150.0,,40.0,1.0,8426.0,BR,1627720367.0,1627762719.0,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627737626.0,-18000.0,3520994.0,Puerto Escondido,200,-97.0667,15.85,298.61,299.38,298.61,298.61,1013.0,83.0,3.09,50.0,,40.0,1.0,7157.0,MX,1627733373.0,1627779574.0,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737626.0,7200.0,2214846.0,Misratah,200,15.0925,32.3754,308.33,309.02,308.33,308.33,1011.0,34.0,6.01,12.0,5.87,0.0,,,LY,1627704809.0,1627754302.0,,1011.0,1011.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737626.0,0.0,2449893.0,Tessalit,200,1.0114,20.1986,313.1,311.87,313.1,313.1,1008.0,18.0,4.35,319.0,3.41,5.0,,,ML,1627709441.0,1627756430.0,,1008.0,953.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737626.0,10800.0,184921.0,Mwingi,200,38.0601,-0.9344,297.92,297.58,297.92,297.92,1015.0,43.0,7.82,151.0,9.16,100.0,,,KE,1627702308.0,1627745780.0,,1015.0,906.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737626.0,43200.0,2126682.0,Bilibino,200,166.4372,68.0546,275.2,275.2,275.2,275.2,1005.0,89.0,0.53,208.0,0.71,98.0,,,RU,1627744032.0,1627815231.0,,1005.0,970.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737627.0,-18000.0,4047434.0,Russell,200,-85.1999,32.3502,299.98,302.77,298.92,300.72,1016.0,83.0,2.06,280.0,,1.0,2.0,60180.0,US,1627728894.0,1627778357.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737627.0,10800.0,181735.0,Othaya,200,36.9609,-0.5652,294.41,293.53,294.41,294.41,1015.0,36.0,3.32,131.0,4.67,100.0,2.0,2006176.0,KE,1627702543.0,1627746073.0,,1015.0,826.0,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737627.0,-10800.0,3839307.0,Rawson,200,-65.1023,-43.3002,278.95,276.85,278.95,278.95,1030.0,52.0,2.68,238.0,3.13,0.0,,,AR,1627731224.0,1627766380.0,,1030.0,1028.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627737627.0,-36000.0,5856516.0,‘Āhuimanu,200,-157.8378,21.4447,298.35,298.68,296.67,298.99,1017.0,67.0,5.14,90.0,8.75,75.0,1.0,7877.0,US,1627747460.0,1627794656.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737628.0,3600.0,2961459.0,Skibbereen,200,-9.2667,51.55,292.04,292.13,292.04,292.04,1011.0,82.0,4.75,290.0,5.6,100.0,1.0,1563.0,IE,1627707555.0,1627763249.0,,1011.0,1010.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627737628.0,-21600.0,5882953.0,Aklavik,200,-135.0107,68.2191,288.15,288.0,286.55,288.61,1012.0,88.0,2.06,300.0,,75.0,1.0,821.0,CA,1627729740.0,1627801419.0,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627737628.0,14400.0,610864.0,Khani,200,42.9566,41.9563,298.91,299.08,298.91,298.91,1010.0,59.0,3.28,337.0,2.73,23.0,1.0,8856.0,GE,1627696835.0,1627748903.0,,1010.0,933.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737628.0,-18000.0,4016734.0,Bucerías,200,-105.3333,20.75,297.14,298.05,297.14,297.58,1015.0,94.0,3.09,20.0,,90.0,1.0,7156.0,MX,1627734920.0,1627781995.0,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627737628.0,34200.0,2077895.0,Alice Springs,200,133.8833,-23.7,294.9,293.76,294.9,294.9,1014.0,24.0,5.14,290.0,,0.0,1.0,9483.0,AU,1627681220.0,1627720874.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737628.0,7200.0,723559.0,Snina,200,22.151,48.9886,296.53,297.01,295.56,297.32,1008.0,80.0,2.17,207.0,5.67,100.0,2.0,2038420.0,SK,1627700573.0,1627755151.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737629.0,28800.0,1708743.0,Kinablangan,200,126.5503,7.6947,300.35,303.88,300.35,300.35,1010.0,85.0,2.61,209.0,2.89,96.0,,,PH,1627680380.0,1627725234.0,,1010.0,1009.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627737629.0,36000.0,2168305.0,Dubbo,200,148.6167,-32.25,289.22,288.76,289.22,289.22,1010.0,72.0,3.6,340.0,,0.0,1.0,9596.0,AU,1627678551.0,1627716471.0,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627737629.0,-10800.0,3408368.0,Acaraú,200,-40.12,-2.8856,303.24,304.5,303.24,303.24,1017.0,51.0,5.83,136.0,7.9,21.0,,,BR,1627721224.0,1627764389.0,,1017.0,1015.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737478.0,-10800.0,3472520.0,Almenara,200,-40.6944,-16.1836,291.71,291.61,291.71,291.71,1028.0,76.0,1.98,163.0,5.92,100.0,,,BR,1627722438.0,1627763451.0,,1028.0,1005.0,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737629.0,36000.0,2084442.0,Vanimo,200,141.3028,-2.6741,299.24,299.24,299.24,299.24,1012.0,86.0,2.67,121.0,3.64,100.0,,,PG,1627677669.0,1627720864.0,,1012.0,1009.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737630.0,3600.0,2445704.0,Diffa,200,12.6113,13.3154,305.53,307.02,305.53,305.53,1011.0,45.0,4.7,203.0,4.97,100.0,,,NE,1627707262.0,1627753040.0,,1011.0,977.0,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627737630.0,32400.0,2027968.0,Aldan,200,125.3894,58.6031,283.35,282.28,283.35,283.35,1017.0,71.0,3.17,87.0,8.02,50.0,,,RU,1627673125.0,1627733046.0,,1017.0,940.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627737630.0,39600.0,2125693.0,Evensk,200,159.2333,61.95,282.58,281.27,282.58,282.58,1007.0,63.0,2.54,7.0,2.74,78.0,,,RU,1627750121.0,1627812600.0,,1007.0,1004.0,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627737630.0,39600.0,2108857.0,Gizo Government Station,200,156.8419,-8.103,300.36,303.15,300.36,300.36,1012.0,78.0,8.21,139.0,9.01,51.0,,,SB,1627760762.0,1627803107.0,0.73,1012.0,1011.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737630.0,19800.0,1270779.0,Guhāgar,200,73.1929,17.4842,300.18,303.45,300.18,300.18,1009.0,85.0,5.82,264.0,9.58,99.0,,,IN,1627692359.0,1627738866.0,,1009.0,1007.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627737630.0,-14400.0,4966992.0,Hermon,200,-68.9134,44.8101,289.47,288.96,288.32,290.43,1009.0,69.0,1.34,295.0,5.36,75.0,2.0,2010901.0,US,1627723237.0,1627776197.0,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627737630.0,28800.0,2037075.0,Hailin,200,129.4167,44.5833,297.36,297.77,297.36,297.36,1001.0,74.0,2.94,165.0,7.2,55.0,,,CN,1627675639.0,1627728598.0,,1001.0,966.0,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627737542.0,28800.0,2026583.0,Bodaybo,200,114.1933,57.8506,290.0,289.12,290.0,290.0,1014.0,53.0,3.9,68.0,11.15,44.0,,,RU,1627676087.0,1627735458.0,,1014.0,979.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627737631.0,36000.0,2171766.0,Charlestown,200,151.6667,-32.95,287.68,287.12,282.71,290.05,1009.0,74.0,2.24,23.0,2.68,0.0,2.0,2009631.0,AU,1627677897.0,1627715660.0,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627737631.0,-14400.0,3909234.0,Oruro,200,-67.15,-17.9833,278.42,275.58,278.42,278.42,1035.0,52.0,3.6,350.0,,20.0,1.0,8625.0,BO,1627728940.0,1627769647.0,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627737631.0,0.0,2455216.0,Kita,200,-9.4895,13.0349,302.04,304.62,302.04,302.04,1013.0,64.0,2.32,301.0,2.22,100.0,,,ML,1627712591.0,1627758320.0,0.11,1013.0,976.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737375.0,10800.0,624785.0,Navahrudak,200,25.8333,53.6,297.39,297.23,297.39,297.39,1008.0,52.0,3.93,240.0,5.59,99.0,,,BY,1627698611.0,1627755346.0,,1008.0,976.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737631.0,-21600.0,3988421.0,Rosamorada,200,-105.2058,22.1222,298.7,299.74,298.7,298.7,1014.0,93.0,0.83,156.0,0.97,100.0,,,MX,1627734761.0,1627782092.0,,1014.0,1010.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737631.0,10800.0,172515.0,Abu Samrah,200,37.1841,35.3029,312.1,309.75,312.1,312.1,1000.0,14.0,4.93,265.0,3.95,0.0,,,SY,1627699150.0,1627749358.0,,1000.0,955.0,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627737632.0,-18000.0,4720067.0,Lavaca,200,-96.6261,28.615,300.66,305.81,298.79,302.2,1018.0,93.0,0.0,0.0,,40.0,1.0,5368.0,US,1627732052.0,1627780683.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737632.0,39600.0,2178753.0,Kirakira,200,161.9205,-10.4544,297.46,298.09,297.46,297.46,1013.0,82.0,3.8,161.0,5.5,100.0,,,SB,1627759731.0,1627801700.0,,1013.0,1011.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737632.0,43200.0,2126710.0,Beringovskiy,200,179.3167,63.05,279.65,275.37,279.65,279.65,1002.0,82.0,7.67,330.0,10.96,99.0,,,RU,1627744731.0,1627808351.0,,1002.0,999.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737632.0,-10800.0,3407194.0,Areia Branca,200,-37.1369,-4.9561,306.26,308.55,306.26,306.26,1017.0,46.0,6.73,138.0,8.4,0.0,1.0,8395.0,BR,1627720672.0,1627763509.0,,1017.0,1017.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737632.0,-7200.0,3421719.0,Narsaq,200,-46.05,60.9167,289.27,288.79,289.27,289.27,1016.0,71.0,0.83,26.0,1.06,100.0,1.0,47.0,GL,1627713400.0,1627775059.0,,1016.0,1013.0,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",stations,6437.0,1627737632.0,-28800.0,5870133.0,Nome,200,-165.4064,64.5011,285.19,284.9,284.35,285.19,995.0,94.0,9.77,150.0,,90.0,1.0,7770.0,US,1627740207.0,1627805542.0,0.25,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737633.0,-10800.0,3430443.0,Necochea,200,-58.7368,-38.5473,282.06,281.19,282.06,282.06,1026.0,62.0,1.87,257.0,2.56,89.0,2.0,2010353.0,AR,1627729037.0,1627765512.0,,1026.0,1024.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737633.0,28800.0,1687894.0,Santa Rosa,200,121.1114,14.3122,301.27,305.88,300.98,301.54,1009.0,82.0,5.86,244.0,11.66,100.0,2.0,2037715.0,PH,1627681133.0,1627727091.0,,1009.0,1007.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737633.0,36000.0,2026786.0,Berezovyy,200,135.7,51.6667,283.63,283.29,283.63,283.63,1015.0,98.0,2.01,7.0,5.17,100.0,,,RU,1627672699.0,1627728523.0,,1015.0,996.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737633.0,28800.0,2036069.0,Linjiang,200,126.9078,41.8069,296.55,297.24,296.55,296.55,1000.0,88.0,0.99,209.0,1.03,98.0,,,CN,1627676696.0,1627728746.0,,1000.0,961.0,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627737633.0,32400.0,2082539.0,Merauke,200,140.3333,-8.4667,297.6,298.48,297.6,297.6,1013.0,91.0,5.0,100.0,10.54,98.0,,,ID,1627678364.0,1627720634.0,0.13,1013.0,1012.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737633.0,21600.0,1523662.0,Kachīry,200,76.1036,53.0675,297.73,297.24,297.73,297.73,1010.0,38.0,5.64,199.0,9.34,3.0,,,KZ,1627686671.0,1627743157.0,,1010.0,999.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737634.0,18000.0,515879.0,Oktyabr'skiy,200,53.471,54.4815,303.71,302.91,303.71,303.71,1005.0,35.0,7.89,259.0,10.5,99.0,,,RU,1627691730.0,1627748960.0,,1005.0,990.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627737634.0,25200.0,8079926.0,Labuhan,200,112.2051,-6.8844,299.67,299.67,299.67,299.67,1012.0,74.0,2.92,163.0,4.47,17.0,,,ID,1627684987.0,1627727512.0,,1012.0,1012.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627737580.0,3600.0,2646088.0,Inverness,200,-4.224,57.4791,289.04,288.38,286.1,290.81,1007.0,65.0,1.34,3.0,4.02,75.0,2.0,2002901.0,GB,1627704675.0,1627763708.0,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627737634.0,32400.0,1636308.0,Manokwari,200,134.0833,-0.8667,300.0,302.65,300.0,300.0,1011.0,81.0,1.06,294.0,2.0,38.0,,,ID,1627679258.0,1627722740.0,,1011.0,1002.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627737634.0,3600.0,2399001.0,Mayumba,200,10.6554,-3.432,298.35,298.75,298.35,298.35,1014.0,70.0,4.1,211.0,4.16,53.0,,,GA,1627709082.0,1627752159.0,,1014.0,1012.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737608.0,7200.0,762909.0,Ostrołęka,200,21.5757,53.0862,302.0,302.28,300.42,302.0,1005.0,47.0,4.41,221.0,7.93,100.0,2.0,2033071.0,PL,1627699767.0,1627756233.0,,1005.0,995.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627737634.0,3600.0,3351663.0,Benguela,200,13.4055,-12.5763,298.8,299.17,298.8,298.8,1013.0,67.0,4.21,328.0,3.32,20.0,,,AO,1627709156.0,1627750765.0,,1013.0,1012.0,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627737635.0,-18000.0,3531177.0,Champotón,200,-90.7167,19.35,299.16,299.16,299.16,299.16,1016.0,86.0,2.73,109.0,4.99,29.0,1.0,7121.0,MX,1627731539.0,1627778360.0,,1016.0,1016.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737635.0,-7200.0,3420846.0,Qaqortoq,200,-46.0333,60.7167,289.43,289.05,289.43,289.43,1016.0,74.0,0.9,53.0,1.29,100.0,1.0,47.0,GL,1627713484.0,1627774967.0,,1016.0,1016.0,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,8023.0,1627737635.0,-9000.0,5905393.0,Bonavista,200,-53.1147,48.6499,290.15,290.44,290.15,293.21,1000.0,97.0,10.72,167.0,17.78,100.0,1.0,719.0,CA,1627718723.0,1627773127.0,0.59,1000.0,1000.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627737635.0,25200.0,1154689.0,Ko Samui,200,99.9357,9.5357,303.1,309.06,303.1,303.1,1009.0,74.0,1.03,0.0,,20.0,1.0,9273.0,TH,1627686617.0,1627731771.0,,,,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,10000.0,1627737635.0,28800.0,1674199.0,Yilan,200,121.753,24.757,300.38,305.69,299.16,301.21,1002.0,99.0,1.56,292.0,1.43,100.0,2.0,256500.0,TW,1627680019.0,1627727897.0,1.54,1002.0,1000.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737635.0,7200.0,1048364.0,Chokwé,200,32.9833,-24.5333,299.92,299.55,299.92,299.92,1028.0,33.0,1.68,134.0,2.58,0.0,,,MZ,1627705505.0,1627745019.0,,1028.0,1024.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737636.0,-14400.0,5972291.0,Havre-St-Pierre,200,-63.5986,50.2334,286.35,286.34,286.35,286.35,997.0,100.0,2.57,250.0,,90.0,1.0,812.0,CA,1627720907.0,1627775975.0,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627737636.0,-18000.0,3687238.0,Cartagena,200,-75.5144,10.3997,302.94,309.91,302.94,302.94,1011.0,79.0,3.6,130.0,,40.0,1.0,8588.0,CO,1627728659.0,1627773943.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737636.0,19800.0,1260771.0,Palāsa,200,84.4167,18.7667,301.91,306.07,301.91,301.91,1001.0,74.0,2.62,262.0,3.39,100.0,,,IN,1627689549.0,1627736288.0,,1001.0,998.0,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627737484.0,7200.0,2514301.0,Mahon,200,4.2658,39.8885,302.46,304.89,302.46,302.46,1009.0,61.0,3.09,190.0,,40.0,1.0,6422.0,ES,1627706437.0,1627757872.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737636.0,28800.0,1732826.0,Mersing,200,103.8405,2.4312,301.1,304.83,301.1,301.1,1010.0,78.0,2.57,230.0,,93.0,1.0,9425.0,MY,1627686254.0,1627730260.0,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627737636.0,7200.0,3141667.0,Roald,200,6.1333,62.5833,286.57,285.95,284.82,288.24,1000.0,76.0,6.17,20.0,,75.0,1.0,1602.0,NO,1627700053.0,1627763359.0,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627737637.0,36000.0,2013279.0,Vostok,200,135.8833,46.4856,292.69,293.0,292.69,292.69,1007.0,88.0,2.32,135.0,2.68,11.0,,,RU,1627673745.0,1627727388.0,,1007.0,940.0,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627737637.0,32400.0,2027042.0,Batagay-Alyta,200,130.4114,67.8006,290.84,290.36,290.84,290.84,1016.0,65.0,1.98,357.0,1.93,77.0,,,RU,1627666282.0,1627737478.0,,1016.0,957.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737637.0,7200.0,964090.0,Prieska,200,22.7474,-29.6641,296.97,295.67,296.97,296.97,1027.0,10.0,4.69,308.0,4.69,0.0,,,ZA,1627708468.0,1627746969.0,,1027.0,923.0,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737637.0,-21600.0,4000490.0,La Reforma,200,-108.05,25.0833,298.68,299.22,297.67,300.31,1011.0,74.0,1.76,2.0,2.06,0.0,2.0,2003365.0,MX,1627735157.0,1627783061.0,,1011.0,1011.0,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,6657.0,1627737637.0,-14400.0,3405215.0,Bonfim,200,-59.95,3.0833,299.62,299.62,299.62,299.62,1016.0,77.0,1.25,168.0,1.69,66.0,,,BR,1627725512.0,1627769619.0,,1016.0,1006.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737638.0,10800.0,233346.0,Gulu,200,32.299,2.7746,296.72,296.67,296.72,296.72,1012.0,59.0,1.82,131.0,5.08,100.0,,,UG,1627703397.0,1627747456.0,,1012.0,893.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627737638.0,32400.0,1651531.0,Ambon City,200,128.1814,-3.6954,298.23,299.25,298.23,298.23,1011.0,94.0,3.09,340.0,,20.0,1.0,9361.0,ID,1627680899.0,1627723932.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737638.0,-10800.0,3407367.0,Aracoiaba,200,-38.8142,-4.3711,302.62,302.46,302.62,302.62,1018.0,42.0,4.96,143.0,7.77,100.0,2.0,2038745.0,BR,1627721028.0,1627763958.0,,1018.0,1005.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737638.0,19800.0,1254046.0,Tura,200,90.2201,25.5198,296.94,297.91,296.94,296.94,1002.0,97.0,1.79,97.0,4.65,100.0,,,IN,1627687513.0,1627735539.0,,1002.0,960.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627737638.0,-21600.0,3981432.0,Todos Santos,200,-110.2167,23.45,297.34,298.27,296.85,302.04,1013.0,94.0,2.54,328.0,2.76,19.0,2.0,2005327.0,MX,1627735837.0,1627783421.0,,1013.0,1006.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627737638.0,-18000.0,3663516.0,Mâncio Lima,200,-72.8958,-7.6142,293.49,293.17,293.49,293.49,1020.0,61.0,1.07,159.0,2.07,16.0,,,BR,1627729464.0,1627771881.0,,1020.0,998.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737638.0,19800.0,1244926.0,Hambantota,200,81.1185,6.1241,301.31,304.56,301.31,301.31,1010.0,73.0,9.97,248.0,13.69,87.0,,,LK,1627691412.0,1627736009.0,,1010.0,1008.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627737639.0,28800.0,2027198.0,Balagansk,200,103.0544,54.0103,292.91,292.66,292.91,292.91,1013.0,66.0,2.59,342.0,3.93,100.0,,,RU,1627679946.0,1627736945.0,,1013.0,964.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737639.0,7200.0,3132644.0,Varhaug,200,5.6457,58.6147,289.21,288.75,288.09,289.9,998.0,72.0,9.63,332.0,11.33,99.0,2.0,2004016.0,NO,1627701902.0,1627761744.0,,998.0,993.0,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627737639.0,3600.0,2512186.0,Puerto del Rosario,200,-13.8627,28.5004,298.01,298.35,298.01,300.97,1017.0,69.0,10.29,40.0,,20.0,1.0,2371.0,ES,1627712193.0,1627760817.0,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627737639.0,7200.0,912628.0,Kasempa,200,25.8338,-13.4584,298.95,298.21,298.95,298.95,1017.0,24.0,4.74,96.0,6.46,0.0,,,ZM,1627706247.0,1627747709.0,,1017.0,885.0,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627737639.0,-18000.0,3671450.0,Inírida,200,-67.9239,3.8653,295.31,296.09,295.31,295.31,1018.0,96.0,1.21,189.0,3.77,100.0,,,CO,1627727364.0,1627771594.0,,1018.0,1007.0,
